Ticker,Earning Date,^GSPC,^GSPC_pctchange_5,^GSPC_pctchange_21,^GSPC_pctchange_yoy,^RUT,^RUT_pctchange_5,^RUT_pctchange_21,^RUT_pctchange_yoy,^VIX,^VIX_pctchange_5,^VIX_pctchange_21,^VIX_pctchange_yoy,GC=F,GC=F_pctchange_5,GC=F_pctchange_21,GC=F_pctchange_yoy,CL=F,CL=F_pctchange_5,CL=F_pctchange_21,CL=F_pctchange_yoy,^TNX,^TNX_pctchange_5,^TNX_pctchange_21,^TNX_pctchange_yoy,^FVX,^FVX_pctchange_5,^FVX_pctchange_21,^FVX_pctchange_yoy
VRTX,2021-02-01,3773.86,-2.11,1.12,16.16,2126.16,-1.72,7.38,30.26,30.24,30.4,32.81,68.28,1860.8,0.32,-1.6,17.98,53.55,1.48,10.64,6.86,1.08,3.56,3.36,83.48,0.42,2.91,-1.85,15.53
VRTX,2021-04-29,4211.47,1.85,6.39,44.6,2295.46,2.82,4.54,75.14,17.61,-5.88,-10.2,-48.43,1768.1,-0.74,5.0,4.98,65.01,5.83,7.37,245.06,1.64,4.66,-4.65,140.47,0.87,6.25,-7.86,177.0
VTR,2016-07-29,2173.6,-0.07,4.97,3.32,1219.94,0.58,7.8,-1.51,11.87,-1.25,-28.67,-2.06,1349.0,1.96,1.9,23.68,41.6,-5.86,-16.6,-9.05,1.46,-7.13,6.66,-26.7,1.03,-7.77,10.13,-19.67
VTR,2016-10-28,2126.41,-0.69,-1.15,2.26,1187.61,-2.5,-4.05,2.22,16.19,21.36,15.48,7.43,1275.5,0.76,-3.33,12.3,48.7,-4.23,3.51,5.55,1.85,6.03,13.75,-17.82,1.32,6.27,11.83,-23.75
VTR,2017-02-10,2316.1,0.81,1.79,24.2,1388.84,0.8,1.13,42.89,10.85,-1.09,-3.64,-57.28,1234.4,1.3,3.25,-1.08,53.86,0.06,3.08,105.49,2.41,-3.29,3.52,36.72,1.89,-2.38,3.34,55.82
VTR,2017-04-28,2384.2,1.51,0.98,15.44,1400.43,1.49,2.1,23.84,10.82,-26.04,-5.25,-31.08,1266.1,-1.65,1.01,1.35,49.33,-0.58,-0.36,8.82,2.28,2.01,-2.89,56.19,1.82,3.18,-3.25,81.42
VTR,2017-07-28,2472.1,-0.02,1.29,13.73,1429.26,-0.46,0.28,17.16,10.29,9.94,2.59,-13.31,1268.4,1.12,1.63,-4.39,49.71,8.61,11.11,18.58,2.29,2.55,-2.43,47.11,1.83,1.72,-5.13,64.66
VTR,2017-10-27,2581.07,0.23,2.83,21.38,1508.32,-0.06,1.31,27.0,9.8,-1.71,2.62,-39.47,1268.5,-0.7,-1.32,0.05,53.9,4.72,4.54,8.41,2.43,1.97,4.03,-0.74,2.04,1.14,6.13,5.64
VTR,2018-02-09,2619.55,-5.16,-4.68,13.1,1477.84,-4.49,-5.25,6.41,29.06,67.88,195.93,167.83,1313.1,-1.54,-0.33,6.38,59.2,-9.55,-6.87,9.91,2.83,-0.88,11.2,26.75,2.52,-3.19,6.84,42.63
VTR,2018-04-27,2669.91,-0.01,2.49,11.98,1556.24,-0.5,2.86,11.13,15.41,-8.71,-32.62,42.42,1320.3,-1.23,-0.29,4.28,68.1,-0.41,5.78,38.05,2.96,0.2,6.21,30.44,2.8,0.29,7.57,51.41
VTR,2018-07-27,2818.82,0.61,4.42,14.03,1663.34,-1.97,1.4,16.38,13.03,1.32,-27.25,26.63,1222.6,-0.56,-2.41,-3.61,68.69,-2.51,-5.59,38.18,2.96,2.25,3.28,28.19,2.85,2.82,3.38,50.11
VTR,2018-10-26,2658.69,-3.94,-8.76,3.01,1483.82,-3.78,-12.23,-1.62,24.16,21.47,94.68,146.53,1232.5,0.59,4.25,-2.84,67.59,-2.21,-6.28,25.4,3.08,-3.78,0.69,27.94,2.91,-4.75,-1.26,31.78
VTR,2019-02-08,2707.88,0.05,4.76,4.92,1506.39,0.29,4.7,2.91,15.72,-2.6,-21.32,-53.02,1313.7,-0.24,1.89,-0.24,52.72,-4.6,0.69,-13.79,2.63,-2.19,-2.88,-7.13,2.44,-2.67,-3.48,-8.61
VTR,2019-04-26,2939.88,1.2,4.79,10.23,1589.9,1.54,4.45,2.05,12.73,5.29,-15.97,-21.61,1284.9,1.02,-1.91,-2.39,63.3,-1.09,6.55,-7.17,2.51,-2.15,0.32,-11.39,2.3,-3.12,-0.74,-14.91
VTR,2019-07-26,3025.86,1.65,3.85,6.64,1578.97,2.01,3.75,-6.87,12.16,-15.85,-24.98,0.16,1418.5,-0.46,0.49,15.77,56.2,1.02,-5.36,-19.26,2.08,1.61,2.31,-32.02,1.86,3.16,3.67,-37.05
VTR,2019-10-25,3022.55,1.22,1.51,11.72,1558.71,1.51,1.66,3.89,12.65,-11.23,-21.28,-47.77,1499.5,0.76,-0.53,22.0,56.66,5.36,0.44,-15.85,1.8,3.09,9.55,-34.17,1.63,4.36,8.54,-36.81
VTR,2020-02-20,3373.23,-0.18,1.58,21.56,1696.07,0.4,0.6,7.65,15.56,13.25,21.09,7.61,1616.6,3.14,3.87,22.15,53.78,5.1,-7.82,-5.58,1.52,-5.69,-9.28,-39.53,1.37,-4.79,-8.73,-40.82
VTR,2020-05-08,2929.8,3.5,6.54,1.68,1329.64,5.49,11.58,-15.47,27.98,-24.76,-35.46,74.44,1709.9,0.91,2.67,32.99,24.74,25.08,-1.39,-59.88,0.68,6.23,-9.31,-67.62,0.33,-11.65,-22.2,-82.45
VTR,2020-08-07,3351.28,2.45,6.32,14.82,1569.18,5.99,12.17,3.71,22.21,-9.2,-24.09,23.59,2010.1,2.41,11.72,34.31,41.22,2.36,4.04,-24.37,0.56,4.85,-8.62,-66.1,0.23,6.51,-18.79,-84.5
VTR,2020-11-06,3509.44,7.32,1.82,13.46,1648.26,7.14,1.21,3.09,24.86,-34.61,-5.69,105.97,1950.3,3.88,3.27,33.46,37.14,3.77,-9.83,-35.12,0.82,-4.65,12.79,-55.07,0.36,-4.72,20.2,-77.81
VTR,2021-02-18,3913.97,0.1,3.03,16.03,2218.39,-2.81,3.13,30.8,22.49,2.27,-3.23,44.54,1773.4,-3.65,-3.59,9.7,60.52,3.14,14.23,12.53,1.29,11.14,17.97,107.92,0.55,18.87,26.27,50.55
VTR,2021-05-07,4232.6,1.23,3.31,44.47,2271.63,0.23,1.29,70.85,16.69,-10.32,-1.53,-40.35,1831.1,3.61,4.23,7.09,64.9,2.08,8.89,162.33,1.58,-3.31,-2.83,149.13,0.77,-10.04,-8.21,158.72
VTRS,2021-05-10,4188.43,-0.1,1.44,42.94,2212.7,-2.84,-1.37,67.47,19.66,7.37,17.8,-28.69,1837.5,2.57,5.4,8.39,64.92,0.67,9.44,168.93,1.6,0.63,4.71,150.31,0.78,-4.75,-1.26,162.42
VZ,2016-07-26,2169.18,0.25,6.47,3.63,1216.86,1.37,7.92,-0.63,13.05,9.02,-49.34,-2.9,1320.7,-0.81,0.05,21.34,42.92,-3.87,-9.91,-11.54,1.56,-1.08,5.04,-24.13,1.14,0.0,12.56,-17.24
VZ,2016-10-20,2141.34,0.41,-1.01,4.33,1219.79,0.33,-2.03,5.65,13.75,-17.62,3.38,-4.84,1265.6,0.84,-3.66,8.79,50.43,-0.02,16.09,13.07,1.75,-2.62,8.17,-22.11,1.24,-3.04,7.81,-27.65
VZ,2017-01-24,2280.07,0.54,0.66,19.77,1369.21,1.25,-0.43,34.5,11.07,-6.74,-1.77,-50.8,1210.3,-0.14,7.0,9.41,53.18,1.33,1.31,75.28,2.47,3.43,-1.4,30.05,1.94,2.76,-3.05,40.46
VZ,2017-04-20,2355.84,0.47,0.5,12.64,1384.15,1.84,2.79,21.87,14.15,-10.27,13.47,1.43,1281.9,0.52,2.87,2.31,50.27,-5.35,6.19,22.37,2.24,0.4,-6.63,34.19,1.77,0.45,-8.09,52.36
VZ,2017-07-27,2475.42,0.08,2.32,14.07,1433.62,-0.61,2.14,17.77,10.11,5.53,-8.59,-20.52,1259.6,1.19,1.06,-4.63,49.04,4.81,10.85,14.26,2.31,3.49,0.35,45.37,1.85,2.5,-2.12,63.71
VZ,2017-10-19,2562.1,0.44,2.15,19.65,1502.04,-0.21,3.92,23.14,10.05,1.41,2.76,-26.91,1286.9,-0.49,-1.91,1.5,51.29,1.36,1.75,-0.6,2.32,1.8,4.55,-8.84,1.98,3.62,7.57,-2.66
VZ,2018-01-23,2839.13,2.26,5.97,24.52,1610.71,2.4,4.59,17.64,11.1,-4.8,14.2,0.27,1335.7,0.02,5.5,10.36,64.47,1.16,10.98,21.23,2.62,1.78,8.7,10.58,2.42,1.13,10.1,26.62
VZ,2018-04-24,2634.56,-2.65,1.79,10.3,1553.28,-1.68,2.86,10.08,18.02,18.16,-27.54,67.47,1331.4,-1.17,-1.33,5.2,67.7,1.77,2.76,36.6,2.98,4.05,8.83,39.59,2.81,2.93,9.72,59.9
VZ,2018-07-24,2820.4,0.39,2.38,13.86,1680.2,-0.42,-0.32,15.84,12.41,2.9,-9.88,31.6,1223.9,-0.15,-3.43,-2.22,68.52,0.65,-0.09,43.08,2.95,2.57,3.58,32.84,2.82,1.81,3.37,53.49
VZ,2018-10-23,2740.69,-2.46,-6.12,6.68,1526.59,-4.4,-10.48,1.74,20.71,17.54,69.75,85.57,1233.4,0.5,2.84,-3.26,66.43,-7.63,-7.84,26.61,3.17,-0.41,3.6,28.33,3.01,-1.05,2.07,34.51
VZ,2019-01-29,2640.0,0.27,6.07,-7.48,1471.45,0.96,10.48,-7.93,19.13,-8.03,-36.15,38.22,1308.2,2.0,2.42,-3.21,53.31,1.41,19.5,-18.69,2.71,-1.56,6.19,-0.73,2.55,-1.7,7.56,-0.08
VZ,2019-04-23,2933.68,0.97,4.75,9.86,1585.09,0.37,5.26,1.47,12.28,-0.32,-25.49,-24.85,1269.3,-1.36,-3.23,-4.02,66.3,4.57,12.3,-3.41,2.57,-0.85,7.58,-11.38,2.36,-1.95,7.17,-14.89
VZ,2019-08-01,2953.56,-1.67,-0.65,4.98,1550.76,-0.68,-0.63,-7.1,17.87,40.27,38.21,35.89,1420.9,0.5,1.16,16.67,53.95,-3.7,-4.09,-20.26,1.89,-8.99,-6.88,-38.02,1.68,-9.88,-9.0,-43.0
VZ,2019-10-25,3022.55,1.22,1.51,11.72,1558.71,1.51,1.66,3.89,12.65,-11.23,-21.28,-47.77,1499.5,0.76,-0.53,22.0,56.66,5.36,0.44,-15.85,1.8,3.09,9.55,-34.17,1.63,4.36,8.54,-36.81
VZ,2020-01-30,3283.66,-1.26,1.94,21.43,1648.22,-2.18,-0.96,9.92,15.49,19.34,4.52,-6.52,1583.5,1.21,4.56,19.99,52.14,-6.21,-15.47,-3.07,1.56,-7.32,-12.86,-38.1,1.38,-8.06,-12.99,-40.52
VZ,2020-04-24,2836.74,-1.32,14.59,-3.51,1233.05,0.32,11.05,-22.44,35.93,-5.82,-43.82,182.25,1723.5,2.03,5.59,34.13,16.94,-7.28,-30.83,-73.24,0.6,-8.87,-11.04,-70.27,0.36,0.0,-3.7,-79.35
VZ,2020-07-24,3215.63,-0.28,5.42,6.27,1467.55,-0.39,5.6,-7.06,25.84,0.62,-23.64,112.5,1897.3,4.92,7.45,33.75,41.29,1.72,8.63,-26.53,0.59,-6.21,-7.39,-65.04,0.27,-2.84,-2.84,-82.58
VZ,2020-10-21,3435.56,-1.52,3.62,14.35,1603.78,-1.1,7.14,3.28,28.65,8.52,6.66,104.5,1924.6,1.23,1.37,29.18,40.03,-2.46,1.09,-28.48,0.82,11.63,23.82,-57.28,0.35,11.78,31.46,-79.64
VZ,2021-01-26,3849.62,1.33,4.33,17.5,2149.86,-0.06,7.11,29.64,23.02,-0.95,-1.24,41.4,1850.7,0.61,-1.28,17.94,52.61,-0.7,9.33,-1.63,1.04,-4.59,12.31,55.22,0.41,-8.24,11.35,8.99
VZ,2021-04-21,4173.42,1.18,5.91,49.09,2239.63,-0.36,-1.2,86.4,17.5,3.0,-7.31,-58.31,1792.3,3.31,3.14,3.68,61.35,-2.85,-0.32,345.21,1.56,2.22,-5.78,120.59,0.8,1.26,-6.31,146.77
WAT,2016-07-26,2169.18,0.25,6.47,3.63,1216.86,1.37,7.92,-0.63,13.05,9.02,-49.34,-2.9,1320.7,-0.81,0.05,21.34,42.92,-3.87,-9.91,-11.54,1.56,-1.08,5.04,-24.13,1.14,0.0,12.56,-17.24
WAT,2016-10-25,2143.16,0.17,-0.14,3.74,1216.1,-0.1,-2.0,6.18,13.46,-11.91,-7.17,-12.77,1271.9,0.88,-4.88,8.05,49.96,-0.66,12.32,8.75,1.76,0.34,12.91,-23.66,1.28,3.4,14.44,-29.07
WAT,2017-01-24,2280.07,0.54,0.66,19.77,1369.21,1.25,-0.43,34.5,11.07,-6.74,-1.77,-50.8,1210.3,-0.14,7.0,9.41,53.18,1.33,1.31,75.28,2.47,3.43,-1.4,30.05,1.94,2.76,-3.05,40.46
WAT,2017-04-25,2388.61,1.98,1.9,14.19,1411.08,3.61,4.17,22.62,10.76,-25.38,-16.98,-22.92,1265.6,-2.02,1.39,3.0,49.56,-5.44,3.31,13.33,2.33,5.68,-3.68,47.37,1.85,7.0,-5.66,69.1
WAT,2017-07-25,2477.13,0.67,1.59,14.2,1450.39,1.6,2.52,19.19,9.43,-4.65,-5.89,-27.74,1251.7,0.85,-0.36,-5.4,47.89,3.21,11.35,8.37,2.33,2.56,2.6,44.02,1.88,3.51,1.89,63.49
WAT,2017-10-24,2569.13,0.38,2.9,19.88,1500.42,0.19,3.34,23.38,11.16,8.24,9.3,-17.09,1275.0,-0.62,-2.43,1.03,52.47,1.14,0.48,3.86,2.41,2.86,3.44,-6.13,2.03,2.01,5.13,-1.36
WAT,2018-01-23,2839.13,2.26,5.97,24.52,1610.71,2.4,4.59,17.64,11.1,-4.8,14.2,0.27,1335.7,0.02,5.5,10.36,64.47,1.16,10.98,21.23,2.62,1.78,8.7,10.58,2.42,1.13,10.1,26.62
WAT,2018-04-24,2634.56,-2.65,1.79,10.3,1553.28,-1.68,2.86,10.08,18.02,18.16,-27.54,67.47,1331.4,-1.17,-1.33,5.2,67.7,1.77,2.76,36.6,2.98,4.05,8.83,39.59,2.81,2.93,9.72,59.9
WAT,2018-07-24,2820.4,0.39,2.38,13.86,1680.2,-0.42,-0.32,15.84,12.41,2.9,-9.88,31.6,1223.9,-0.15,-3.43,-2.22,68.52,0.65,-0.09,43.08,2.95,2.57,3.58,32.84,2.82,1.81,3.37,53.49
WAT,2018-10-23,2740.69,-2.46,-6.12,6.68,1526.59,-4.4,-10.48,1.74,20.71,17.54,69.75,85.57,1233.4,0.5,2.84,-3.26,66.43,-7.63,-7.84,26.61,3.17,-0.41,3.6,28.33,3.01,-1.05,2.07,34.51
WAT,2019-04-23,2933.68,0.97,4.75,9.86,1585.09,0.37,5.26,1.47,12.28,-0.32,-25.49,-24.85,1269.3,-1.36,-3.23,-4.02,66.3,4.57,12.3,-3.41,2.57,-0.85,7.58,-11.38,2.36,-1.95,7.17,-14.89
WAT,2019-07-30,3013.18,0.26,2.43,7.51,1585.6,1.97,1.21,-4.08,13.94,10.55,-7.56,-2.24,1429.7,0.68,1.42,17.06,58.05,2.25,-0.72,-17.23,2.06,0.54,0.63,-32.56,1.84,1.32,0.11,-37.45
WAT,2019-10-29,3036.89,1.37,2.02,14.98,1577.07,1.69,3.53,6.75,13.2,-8.71,-18.72,-46.56,1487.0,0.36,1.45,21.44,55.54,2.55,2.72,-17.15,1.84,4.32,21.12,-31.04,1.66,4.6,24.64,-33.72
WAT,2020-02-04,3297.59,0.65,1.94,20.45,1656.77,-0.09,-0.25,8.98,16.05,-1.41,14.48,3.08,1550.4,-1.2,0.08,17.97,49.61,-7.24,-21.32,-7.55,1.6,0.56,-13.72,-36.36,1.42,0.49,-13.96,-38.78
WAT,2020-04-28,2863.39,4.63,12.67,-2.8,1298.08,9.53,14.67,-18.42,33.57,-26.07,-48.78,155.87,1710.5,1.92,5.33,33.34,12.34,23.28,-42.63,-80.69,0.61,-1.45,-2.71,-70.01,0.37,1.37,-4.4,-79.45
WAT,2020-07-28,3218.44,-1.19,6.96,6.81,1469.76,-1.19,6.6,-7.31,25.44,2.42,-26.75,82.5,1944.7,5.55,9.72,36.02,41.04,-2.19,6.63,-29.3,0.58,-2.35,-13.15,-65.31,0.27,-1.12,-9.52,-82.85
WAT,2020-10-27,3390.68,-1.52,1.17,11.65,1590.71,-1.67,5.32,0.86,33.35,13.63,27.34,152.65,1908.8,-0.08,1.92,28.37,39.57,-4.56,-2.54,-28.75,0.78,-4.66,11.78,-59.46,0.34,-4.56,17.54,-80.21
WAT,2021-02-02,3826.31,-0.61,1.87,16.03,2151.44,0.07,8.94,29.86,25.56,11.03,12.35,59.25,1830.5,-1.09,-3.31,18.07,54.76,4.09,12.86,10.38,1.11,8.97,3.17,63.46,0.44,9.34,-1.98,0.23
WAT,2021-05-05,4167.59,-0.37,2.3,46.31,2241.37,-2.73,-0.79,77.46,19.15,10.82,5.68,-43.87,1784.1,0.61,2.45,5.93,65.63,2.77,10.62,173.57,1.58,-3.41,-4.92,142.57,0.8,-7.38,-7.49,175.94
WEC,2016-07-27,2166.58,-0.3,8.3,2.75,1218.93,0.76,11.86,-0.87,12.83,9.01,-46.21,2.64,1326.6,0.59,0.31,21.16,41.92,-6.72,-9.52,-11.04,1.51,-3.19,4.05,-25.81,1.1,-0.09,9.66,-19.64
WEC,2016-10-26,2139.43,-0.23,-0.95,2.35,1204.75,-1.46,-3.34,2.21,14.24,-1.18,8.7,-0.63,1264.8,-0.24,-5.59,10.25,49.18,-4.69,7.08,6.77,1.79,2.46,11.32,-21.11,1.3,4.75,12.63,-25.94
WEC,2017-02-01,2279.55,-0.82,1.82,19.19,1361.23,-1.53,0.3,34.74,11.81,9.25,-15.88,-45.45,1205.6,0.69,4.83,6.95,53.88,2.14,0.3,80.32,2.47,-1.36,2.32,39.07,1.93,-1.83,0.21,57.35
WEC,2017-05-02,2391.17,0.11,1.2,15.89,1399.36,-0.83,0.97,24.75,10.59,-1.58,-14.39,-32.12,1255.1,-0.83,0.63,-2.65,47.66,-3.83,-5.81,3.79,2.3,-0.65,-2.01,57.69,1.81,-1.2,-2.68,80.58
WEC,2017-07-26,2477.83,0.16,1.59,14.37,1442.28,0.04,1.81,18.32,9.6,-1.94,-3.03,-25.18,1249.0,0.63,0.22,-5.33,48.75,3.46,12.38,13.03,2.28,0.71,-0.87,41.3,1.82,-0.05,-3.34,58.02
WEC,2017-10-26,2560.4,-0.07,2.13,20.04,1497.46,-0.3,0.85,25.84,11.3,12.44,14.49,-26.43,1266.3,-1.6,-1.33,0.12,52.64,2.63,0.96,7.04,2.45,2.98,4.92,-1.01,2.07,2.43,6.98,5.45
WEC,2018-01-31,2823.81,-0.48,5.62,23.88,1574.98,-1.67,2.57,15.7,13.54,18.05,22.64,14.65,1339.0,-1.25,2.5,11.07,64.73,-1.34,7.13,20.14,2.72,3.78,9.85,15.74,2.52,4.3,10.46,34.4
WEC,2018-05-01,2654.8,0.77,2.82,11.03,1550.33,-0.19,3.87,10.79,15.49,-14.04,-34.42,46.27,1303.8,-2.07,-2.85,3.88,67.25,-0.66,6.73,41.1,2.98,-1.59,7.24,26.85,2.82,-0.49,8.96,46.17
WEC,2018-07-31,2816.29,-0.15,3.6,13.73,1670.8,-0.56,1.69,16.98,12.83,3.38,-20.26,27.16,1223.7,-0.02,-2.21,-3.84,68.76,0.35,-7.27,39.87,2.96,0.95,4.7,26.83,2.85,1.21,4.59,47.26
WEC,2018-10-31,2711.74,2.09,-7.24,5.13,1511.41,2.91,-8.73,1.25,21.23,-15.85,76.18,108.14,1212.3,-1.26,0.82,-4.85,65.31,-2.26,-13.19,20.28,3.16,0.73,-2.05,28.78,2.99,0.23,-2.74,31.7
WEC,2019-02-12,2744.73,0.26,5.72,3.34,1538.23,1.18,6.28,3.17,15.43,-0.9,-15.17,-39.75,1309.2,-0.38,1.72,-1.13,53.1,-1.04,2.93,-10.44,2.68,-0.67,-2.36,-5.23,2.49,-0.64,-3.07,-7.12
WEC,2019-04-25,2926.17,0.89,3.82,10.86,1575.61,0.51,3.1,1.62,13.25,5.16,-9.74,-25.73,1275.8,0.28,-2.93,-3.44,65.21,2.27,8.79,-4.17,2.53,-1.02,4.97,-12.01,2.33,-1.65,3.88,-15.21
WEC,2019-08-05,2844.74,-5.83,-4.87,0.15,1487.41,-5.2,-5.6,-11.11,24.59,91.66,85.17,111.25,1464.6,3.17,4.86,20.62,54.69,-3.83,-4.9,-20.15,1.74,-15.82,-18.16,-46.2,1.53,-16.81,-18.27,-50.05
WEC,2019-11-06,3076.78,0.98,6.35,11.66,1589.54,1.06,7.94,2.15,12.62,2.35,-37.77,-36.61,1490.2,-0.2,-0.47,21.77,56.35,2.34,7.07,-9.42,1.81,7.27,3.54,-33.58,1.63,6.89,3.3,-36.38
WEC,2020-01-30,3283.66,-1.26,1.94,21.43,1648.22,-2.18,-0.96,9.92,15.49,19.34,4.52,-6.52,1583.5,1.21,4.56,19.99,52.14,-6.21,-15.47,-3.07,1.56,-7.32,-12.86,-38.1,1.38,-8.06,-12.99,-40.52
WEC,2020-05-04,2842.74,-1.24,12.5,-3.06,1263.97,-1.4,16.41,-21.73,35.97,8.05,-29.35,132.97,1706.9,-0.29,4.99,33.17,20.39,59.55,-19.47,-67.24,0.64,4.43,-16.62,-68.68,0.36,-2.98,-23.34,-80.59
WEC,2020-08-04,3306.51,2.74,3.99,14.74,1517.21,3.23,5.15,1.01,23.76,-6.6,-14.96,17.8,2001.2,2.91,11.89,35.91,41.7,1.61,2.63,-22.25,0.51,-11.05,-18.64,-66.84,0.19,-22.92,-34.56,-85.93
WEC,2020-11-03,3369.16,-0.63,-1.16,9.58,1614.3,1.48,2.04,0.92,35.55,6.6,27.15,171.37,1908.5,-0.02,-0.21,28.88,37.66,-4.83,-3.98,-34.2,0.88,12.93,13.81,-52.93,0.39,18.02,16.96,-76.4
WEC,2021-02-04,3871.74,2.23,3.89,15.72,2202.42,4.55,11.28,31.29,21.77,-27.94,-14.09,45.52,1788.9,-2.67,-8.39,14.3,56.23,7.43,12.62,10.36,1.14,4.21,3.08,49.08,0.46,3.61,-4.18,-1.71
WEC,2021-05-03,4192.66,0.12,4.3,47.49,2277.45,-0.89,1.04,80.18,18.31,3.8,5.65,-49.1,1791.4,0.69,3.76,4.95,64.49,4.17,4.95,216.28,1.61,-0.92,-1.53,134.94,0.83,-5.58,-1.31,170.03
WELL,2016-08-02,2157.03,-0.56,2.57,3.04,1202.35,-1.19,3.94,-2.16,13.37,2.45,-9.48,2.85,1364.4,3.31,2.07,25.15,39.51,-7.95,-19.35,-11.53,1.54,1.45,12.52,-25.46,1.08,-2.36,12.92,-21.25
WELL,2016-11-02,2097.94,-1.94,-2.44,-0.21,1162.52,-3.51,-6.23,-2.34,19.32,35.67,41.75,24.56,1306.8,3.32,-0.17,18.33,45.34,-7.81,-7.11,0.31,1.8,-2.39,3.63,-15.54,1.26,-5.75,-0.71,-20.09
WELL,2017-02-22,2362.82,1.08,4.31,22.44,1403.86,0.52,4.16,37.35,11.74,9.31,-0.25,-43.34,1232.0,0.66,1.4,1.86,53.59,0.73,1.59,70.24,2.42,-3.36,-2.54,28.07,1.91,-4.45,-1.49,40.9
WELL,2017-05-05,2399.29,0.63,1.97,16.63,1397.0,-0.24,3.32,25.32,10.57,-2.31,-18.0,-28.19,1224.8,-3.26,-1.65,-3.81,46.22,-6.3,-9.64,5.57,2.35,3.07,-0.38,69.82,1.88,3.69,-0.89,95.74
WELL,2017-07-28,2472.1,-0.02,1.29,13.73,1429.26,-0.46,0.28,17.16,10.29,9.94,2.59,-13.31,1268.4,1.12,1.63,-4.39,49.71,8.61,11.11,18.58,2.29,2.55,-2.43,47.11,1.83,1.72,-5.13,64.66
WELL,2017-11-07,2590.64,0.6,1.8,21.08,1479.09,-1.56,-1.63,23.76,9.89,-2.85,-4.26,-47.23,1273.7,0.53,-0.63,-0.36,57.2,5.19,15.37,27.42,2.31,-2.9,1.18,-2.66,1.98,-1.93,4.04,5.7
WELL,2018-02-22,2703.96,0.2,-4.76,14.39,1529.99,0.52,-5.01,9.71,18.72,-2.8,68.65,59.86,1330.6,-1.84,-0.38,6.43,62.77,3.58,-2.64,15.28,2.92,0.9,9.58,26.22,2.65,0.65,7.37,44.52
WELL,2018-04-26,2666.94,-0.97,2.08,11.64,1557.89,-1.01,2.93,9.93,16.24,1.75,-27.82,56.76,1316.3,-2.26,-1.86,4.16,68.19,-0.15,4.51,39.25,2.99,1.32,9.44,34.62,2.82,0.93,10.59,55.23
WELL,2018-07-27,2818.82,0.61,4.42,14.03,1663.34,-1.97,1.4,16.38,13.03,1.32,-27.25,26.63,1222.6,-0.56,-2.41,-3.61,68.69,-2.51,-5.59,38.18,2.96,2.25,3.28,28.19,2.85,2.82,3.38,50.11
WELL,2018-10-30,2682.63,-2.12,-8.27,4.17,1506.64,-1.31,-9.94,0.27,23.35,12.75,94.58,129.37,1222.6,-0.88,2.99,-3.5,66.18,-0.38,-12.11,21.7,3.11,-0.45,-3.57,27.09,2.94,-0.84,-4.3,30.8
WELL,2019-02-12,2744.73,0.26,5.72,3.34,1538.23,1.18,6.28,3.17,15.43,-0.9,-15.17,-39.75,1309.2,-0.38,1.72,-1.13,53.1,-1.04,2.93,-10.44,2.68,-0.67,-2.36,-5.23,2.49,-0.64,-3.07,-7.12
WELL,2019-04-30,2945.83,0.41,3.93,11.25,1591.21,0.39,3.34,3.2,13.12,6.84,-4.3,-17.64,1282.8,1.06,-0.79,-2.54,63.91,-3.6,6.27,-6.8,2.51,-0.52,-0.12,-11.93,2.28,-1.43,-1.51,-16.44
WELL,2019-07-31,2980.38,-1.3,0.54,5.83,1574.61,-0.37,0.51,-5.76,16.12,33.55,14.65,25.64,1426.1,0.23,2.92,16.54,58.58,4.83,-0.86,-14.81,2.02,-2.56,-1.32,-34.38,1.84,-0.54,0.11,-37.7
WELL,2019-10-28,3039.42,1.09,2.62,14.32,1571.93,1.26,3.38,5.94,13.11,-6.36,-23.87,-45.74,1490.0,0.51,-0.61,20.89,55.81,4.69,-0.18,-17.43,1.85,4.81,20.64,-31.01,1.67,4.9,24.44,-33.47
WELL,2020-02-12,3379.45,1.34,2.78,22.75,1689.38,0.44,1.18,9.49,13.74,-9.31,11.53,-12.2,1567.4,0.62,1.23,19.58,51.17,0.83,-11.9,-5.06,1.63,-0.85,-11.22,-37.11,1.45,-1.03,-11.4,-39.99
WELL,2020-05-06,2848.42,-3.1,6.94,-1.08,1263.01,-7.18,10.91,-19.81,34.12,9.25,-24.58,75.88,1684.2,-1.13,0.43,31.64,23.99,59.3,-8.01,-61.38,0.71,14.31,-2.47,-65.5,0.38,9.28,-8.27,-79.38
WELL,2020-08-05,3327.77,2.13,5.8,15.39,1546.24,3.04,9.2,3.04,22.99,-4.61,-21.88,17.96,2031.1,3.97,12.58,34.75,42.19,2.23,3.87,-17.42,0.54,0.37,-14.22,-64.67,0.22,-5.22,-26.85,-83.95
WELL,2020-10-28,3271.03,-4.79,-1.93,7.36,1543.28,-3.77,2.56,-1.88,40.28,40.59,53.33,226.68,1876.2,-2.51,-0.96,25.65,37.39,-6.6,-4.84,-32.09,0.78,-7.9,12.21,-58.5,0.33,-11.2,16.84,-80.07
WELL,2021-02-09,3911.23,2.22,2.26,16.48,2299.0,6.86,9.91,37.05,21.63,-15.38,0.32,42.49,1835.3,0.26,0.07,17.23,58.36,6.57,11.72,16.86,1.16,2.3,2.48,53.86,0.47,3.27,-2.07,13.13
