Ticker,Publish Date,Earning Date,epsestimate,epsactual,epssurprisepct
AAP,2017-05-24,2017-05-24,2.17,1.6,-26.3
AAP,2017-08-15,2017-08-15,1.65,1.58,-4.24
AAP,2017-11-14,2017-11-14,1.21,1.43,18.48
AAP,2018-02-21,2018-02-21,0.63,0.77,22.03
AAP,2018-05-22,2018-05-22,1.97,2.1,6.65
AAP,2018-08-14,2018-08-14,1.86,1.97,6.03
AAP,2018-11-13,2018-11-13,1.75,1.89,7.94
AAP,2019-02-19,2019-02-19,1.13,1.17,3.45
AAP,2019-05-22,2019-05-22,2.35,2.46,4.68
AAP,2019-08-13,2019-08-13,2.21,2.0,-9.34
AAP,2019-11-12,2019-11-12,2.05,2.1,2.34
AAP,2020-02-18,2020-02-18,1.35,1.64,21.66
AAP,2020-05-19,2020-05-19,1.73,0.91,-47.43
AAP,2020-08-18,2020-08-18,1.98,2.92,47.25
AAP,2020-11-10,2020-11-10,2.66,2.81,5.64
AAP,2021-02-22,2021-02-16,1.97,1.87,-4.98
AAP,2021-06-02,2021-06-02,3.08,3.34,8.3
AAPL,2016-07-27,2016-07-26,1.38,1.42,2.6
AAPL,2016-10-26,2016-10-25,1.66,1.67,0.85
AAPL,2017-02-01,2017-01-31,3.21,3.36,4.54
AAPL,2017-05-03,2017-05-02,2.02,2.1,3.96
AAPL,2017-08-02,2017-08-01,1.57,1.67,6.23
AAPL,2017-11-03,2017-11-02,1.87,2.07,10.87
AAPL,2018-02-02,2018-02-01,3.86,3.89,0.86
AAPL,2018-05-02,2018-05-01,2.67,2.73,2.13
AAPL,2018-08-01,2018-07-31,2.18,2.34,7.29
AAPL,2018-11-05,2018-11-01,0.7,0.73,4.6
AAPL,2019-01-30,2019-01-29,1.04,1.05,0.29
AAPL,2019-05-01,2019-04-30,0.59,0.62,4.24
AAPL,2019-07-31,2019-07-30,0.53,0.55,3.81
AAPL,2019-10-31,2019-10-30,0.71,0.76,6.76
AAPL,2020-01-29,2020-01-28,1.14,1.25,9.76
AAPL,2020-05-01,2020-04-30,0.56,0.64,12.92
AAPL,2020-07-31,2020-07-30,0.51,0.65,26.22
AAPL,2020-10-30,2020-10-29,0.7,0.73,4.29
AAPL,2021-01-28,2021-01-27,1.41,1.68,18.98
AAPL,2021-04-29,2021-04-28,0.99,1.4,41.84
ABBV,2016-08-05,2016-07-29,1.2,1.26,5.0
ABBV,2016-11-07,2016-10-28,1.2,1.21,1.09
ABBV,2017-02-17,2017-01-27,1.2,1.2,0.42
ABBV,2017-05-05,2017-04-27,1.26,1.28,1.43
ABBV,2017-08-07,2017-07-28,1.4,1.42,1.5
ABBV,2017-11-07,2017-10-27,1.39,1.41,1.81
ABBV,2018-02-16,2018-01-26,1.44,1.48,2.92
ABBV,2018-05-04,2018-04-26,1.79,1.87,4.29
ABBV,2018-08-07,2018-07-27,1.97,2.0,1.37
ABBV,2018-11-07,2018-11-02,2.02,2.14,6.2
ABBV,2019-02-27,2019-01-25,1.94,1.9,-1.96
ABBV,2019-05-03,2019-04-25,2.05,2.14,4.19
ABBV,2019-08-05,2019-07-26,2.21,2.26,2.22
ABBV,2019-11-06,2019-11-01,2.3,2.33,1.44
ABBV,2020-02-21,2020-02-07,2.19,2.21,0.82
ABBV,2020-05-08,2020-05-01,2.25,2.42,7.75
ABBV,2020-08-04,2020-07-31,2.19,2.34,6.9
ABBV,2020-11-04,2020-10-30,2.77,2.83,2.35
ABBV,2021-02-19,2021-02-03,2.85,2.92,2.42
ABBV,2021-05-07,2021-04-30,2.83,2.95,4.28
ABC,2016-08-02,2016-08-02,1.27,1.37,8.04
ABC,2016-11-22,2016-11-02,1.23,1.3,6.12
ABC,2017-01-31,2017-01-31,1.23,1.36,10.75
ABC,2017-05-04,2017-05-04,1.68,1.77,5.48
ABC,2017-08-03,2017-08-03,1.37,1.43,4.08
ABC,2017-11-21,2017-11-02,1.32,1.33,0.68
ABC,2018-02-06,2018-02-06,1.35,1.55,14.56
ABC,2018-05-02,2018-05-02,1.82,1.94,6.83
ABC,2018-08-02,2018-08-02,1.46,1.54,5.84
ABC,2018-11-20,2018-11-06,1.44,1.45,0.49
ABC,2019-01-31,2019-01-31,1.5,1.6,6.6
ABC,2019-05-02,2019-05-02,1.96,2.11,7.93
ABC,2019-08-01,2019-08-01,1.62,1.76,8.84
ABC,2019-11-19,2019-11-07,1.58,1.61,1.83
ABC,2020-01-30,2020-01-30,1.67,1.76,5.26
ABC,2020-05-07,2020-05-07,2.27,2.4,5.91
ABC,2020-08-05,2020-08-05,1.57,1.85,17.76
ABC,2020-11-19,2020-11-05,1.85,1.89,2.0
ABC,2021-02-04,2021-02-04,1.94,2.18,12.37
ABC,2021-05-05,2021-05-05,2.48,2.53,2.06
ABMD,2016-08-03,2016-07-28,0.23,0.29,26.09
ABMD,2016-11-04,2016-10-27,0.24,0.2,-18.03
ABMD,2017-02-03,2017-01-26,0.29,0.34,17.24
ABMD,2017-05-25,2017-05-04,0.35,0.33,-5.17
ABMD,2017-08-01,2017-07-27,0.42,0.82,95.7
ABMD,2017-11-02,2017-10-26,0.38,0.54,42.86
ABMD,2018-02-06,2018-02-01,0.51,0.29,-42.57
ABMD,2018-05-24,2018-05-03,0.64,0.8,24.61
ABMD,2018-08-02,2018-07-26,0.82,1.95,138.97
ABMD,2018-11-06,2018-11-01,0.74,1.09,46.7
ABMD,2019-02-05,2019-01-31,0.94,0.97,2.97
ABMD,2019-05-23,2019-05-02,1.08,1.09,0.93
ABMD,2019-08-01,2019-08-01,0.97,1.93,99.17
ABMD,2019-10-31,2019-10-31,0.93,0.28,-69.86
ABMD,2020-02-06,2020-02-06,1.09,1.51,38.91
ABMD,2020-05-21,2020-04-30,0.94,0.7,-25.21
ABMD,2020-08-06,2020-08-06,0.29,0.98,233.33
ABMD,2020-11-06,2020-10-29,0.92,1.36,47.67
ABMD,2021-02-04,2021-01-28,1.13,1.35,19.57
ABMD,2021-05-21,2021-04-29,1.1,1.24,13.14
ABT,2016-08-03,2016-07-20,0.53,0.55,3.19
ABT,2016-11-03,2016-10-19,0.58,0.59,1.55
ABT,2017-02-17,2017-01-25,0.65,0.65,0.62
ABT,2017-05-03,2017-04-19,0.43,0.48,11.63
ABT,2017-08-02,2017-07-20,0.61,0.62,2.48
ABT,2017-11-02,2017-10-18,0.65,0.66,1.07
ABT,2018-02-16,2018-01-24,0.73,0.74,1.09
ABT,2018-05-02,2018-04-18,0.58,0.59,1.72
ABT,2018-08-01,2018-07-18,0.71,0.73,2.82
ABT,2018-10-31,2018-10-17,0.75,0.75,0.54
ABT,2019-02-22,2019-01-23,0.81,0.81,0.0
ABT,2019-05-01,2019-04-17,0.61,0.63,2.77
ABT,2019-07-31,2019-07-17,0.8,0.82,2.24
ABT,2019-10-31,2019-10-16,0.84,0.84,-0.12
ABT,2020-02-21,2020-01-22,0.95,0.95,0.42
ABT,2020-04-29,2020-04-16,0.58,0.65,11.68
ABT,2020-07-29,2020-07-16,0.42,0.57,34.43
ABT,2020-11-04,2020-10-21,0.91,0.98,7.93
ABT,2021-02-19,2021-01-27,1.35,1.45,7.17
ABT,2021-05-05,2021-04-20,1.27,1.32,3.61
ACN,2016-10-28,2016-09-29,1.3,1.31,0.85
ACN,2016-12-21,2016-12-21,1.49,1.58,5.83
ACN,2017-03-23,2017-03-23,1.3,1.33,2.39
ACN,2017-06-22,2017-06-22,1.52,1.52,0.0
ACN,2017-10-26,2017-09-28,1.47,1.48,1.02
ACN,2017-12-21,2017-12-21,1.67,1.79,7.44
ACN,2018-03-22,2018-03-22,1.49,1.58,6.18
ACN,2018-06-28,2018-06-28,1.72,1.79,4.01
ACN,2018-10-24,2018-09-27,1.56,1.58,1.61
ACN,2018-12-20,2018-12-20,1.86,1.96,5.49
ACN,2019-03-28,2019-03-28,1.57,1.73,10.4
ACN,2019-06-27,2019-06-27,1.89,1.93,2.01
ACN,2019-10-29,2019-09-26,1.71,1.74,1.52
ACN,2019-12-19,2019-12-19,2.0,2.09,4.76
ACN,2020-03-19,2020-03-19,1.72,1.91,10.92
ACN,2020-06-25,2020-06-25,1.85,1.9,2.93
ACN,2020-10-22,2020-09-24,1.73,1.99,14.83
ACN,2020-12-17,2020-12-17,2.05,2.17,5.65
ACN,2021-03-18,2021-03-18,1.9,2.03,6.95
ACN,2021-06-24,2021-06-24,2.23,2.4,7.48
ADBE,2016-09-27,2016-09-20,0.72,0.75,3.73
ADBE,2017-03-29,2017-03-16,0.87,0.94,8.05
ADBE,2017-06-28,2017-06-20,0.95,1.02,7.82
ADBE,2017-09-27,2017-09-19,1.01,1.1,9.34
ADBE,2018-03-28,2018-03-15,1.44,1.55,7.79
ADBE,2018-06-27,2018-06-14,1.54,1.66,7.65
ADBE,2018-09-26,2018-09-13,1.69,1.73,2.31
ADBE,2019-03-27,2019-03-14,1.62,1.71,5.82
ADBE,2019-06-26,2019-06-18,1.78,1.83,2.69
ADBE,2019-09-26,2019-09-17,1.97,2.05,3.96
ADBE,2020-03-25,2020-03-12,2.23,2.27,1.93
ADBE,2020-06-24,2020-06-11,2.33,2.45,5.15
ADBE,2020-09-23,2020-09-15,2.41,2.57,6.64
ADBE,2021-03-31,2021-03-23,2.79,3.14,12.75
ADBE,2021-06-30,2021-06-17,2.81,3.03,7.75
ADI,2016-08-17,2016-08-17,0.76,0.82,8.47
ADI,2016-11-22,2016-11-22,0.89,1.05,17.45
ADI,2017-02-15,2017-02-15,0.74,0.94,27.89
ADI,2017-05-31,2017-05-31,0.84,1.03,23.35
ADI,2017-08-30,2017-08-30,1.15,1.26,10.04
ADI,2017-11-22,2017-11-21,1.36,1.45,6.38
ADI,2018-02-28,2018-02-28,1.29,1.42,10.33
ADI,2018-05-30,2018-05-30,1.38,1.45,5.45
ADI,2018-08-22,2018-08-22,1.46,1.53,4.79
ADI,2018-11-27,2018-11-20,1.52,1.55,1.77
ADI,2019-02-20,2019-02-20,1.28,1.33,4.15
ADI,2019-05-22,2019-05-22,1.3,1.36,4.62
ADI,2019-08-21,2019-08-21,1.22,1.26,2.94
ADI,2019-11-26,2019-11-26,1.22,1.19,-2.3
ADI,2020-02-19,2020-02-19,1.0,1.03,3.21
ADI,2020-05-20,2020-05-20,1.03,1.08,5.06
ADI,2020-08-19,2020-08-19,1.28,1.36,5.92
ADI,2020-11-24,2020-11-24,1.33,1.44,8.68
ADI,2021-02-17,2021-02-17,1.32,1.44,9.01
ADI,2021-05-19,2021-05-19,1.45,1.54,6.06
ADM,2016-06-30,2016-05-03,0.45,0.42,-6.04
ADM,2016-09-30,2016-08-02,0.45,0.41,-8.28
ADM,2016-12-31,2016-11-01,0.46,0.59,27.71
ADM,2017-03-31,2017-02-07,0.77,0.75,-2.09
ADM,2017-06-30,2017-05-02,0.62,0.6,-2.44
ADM,2017-09-30,2017-08-01,0.52,0.57,9.2
ADM,2018-03-31,2018-02-06,0.7,0.82,16.48
ADM,2018-06-30,2018-05-01,0.5,0.68,37.37
ADM,2018-12-31,2018-11-06,0.83,0.92,10.31
ADM,2019-03-31,2019-02-05,0.92,0.88,-4.45
ADM,2019-09-30,2019-08-01,0.61,0.6,-0.83
ADM,2020-10-30,2020-10-29,0.71,0.89,24.65
ADM,2021-02-18,2021-01-26,1.1,1.21,10.1
ADM,2021-04-28,2021-04-27,1.05,1.39,33.01
ADP,2016-08-05,2016-07-28,0.67,0.69,2.99
ADP,2016-11-03,2016-11-02,0.76,0.86,13.46
ADP,2017-02-01,2017-02-01,0.81,0.87,7.14
ADP,2017-05-04,2017-05-03,1.23,1.31,6.94
ADP,2017-08-04,2017-07-27,0.67,0.66,-1.35
ADP,2017-11-02,2017-11-02,0.85,0.91,7.18
ADP,2018-02-01,2018-01-31,0.9,0.99,10.49
ADP,2018-05-04,2018-05-02,1.44,1.52,5.48
ADP,2018-08-03,2018-08-01,0.9,0.92,2.56
ADP,2018-11-01,2018-10-31,1.11,1.2,8.01
ADP,2019-01-31,2019-01-30,1.18,1.34,13.18
ADP,2019-05-03,2019-05-01,1.69,1.77,5.04
ADP,2019-08-09,2019-07-31,1.13,1.14,0.88
ADP,2019-11-04,2019-10-30,1.33,1.34,0.75
ADP,2020-01-31,2020-01-29,1.45,1.52,5.19
ADP,2020-05-01,2020-04-29,1.89,1.92,1.43
ADP,2020-08-05,2020-07-29,0.96,1.14,19.25
ADP,2020-10-30,2020-10-28,0.98,1.41,44.02
ADP,2021-02-01,2021-01-27,1.29,1.52,17.56
ADP,2021-04-30,2021-04-28,1.82,1.89,3.9
ADSK,2016-08-30,2016-08-25,-0.13,0.05,137.31
ADSK,2016-12-01,2016-11-29,-0.24,-0.18,25.0
ADSK,2017-03-21,2017-03-02,-0.34,-0.28,17.16
ADSK,2017-05-31,2017-05-18,-0.24,-0.16,32.77
ADSK,2017-08-31,2017-08-24,-0.15,-0.11,28.57
ADSK,2017-12-05,2017-11-28,-0.13,-0.12,7.69
ADSK,2018-03-22,2018-03-06,-0.11,-0.09,21.05
ADSK,2018-06-08,2018-05-24,0.03,0.06,87.5
ADSK,2018-08-30,2018-08-23,0.16,0.19,22.58
ADSK,2018-12-06,2018-11-20,0.27,0.29,8.61
ADSK,2019-03-25,2019-02-28,0.42,0.46,9.26
ADSK,2019-06-04,2019-05-23,0.47,0.45,-3.64
ADSK,2019-09-04,2019-08-27,0.61,0.65,5.86
ADSK,2019-12-05,2019-11-26,0.72,0.78,7.73
ADSK,2020-03-19,2020-02-27,0.89,0.92,3.25
ADSK,2020-06-02,2020-05-27,0.8,0.85,6.12
ADSK,2020-09-02,2020-08-25,0.9,0.98,9.25
ADSK,2020-12-04,2020-11-24,0.96,1.04,8.22
ADSK,2021-03-19,2021-02-25,1.07,1.18,9.87
ADSK,2021-06-03,2021-05-27,0.94,1.03,9.46
AEE,2016-08-05,2016-08-05,0.52,0.61,18.45
AEE,2016-11-04,2016-11-04,1.38,1.52,10.38
AEE,2017-02-28,2017-02-16,0.15,0.13,-12.16
AEE,2017-05-05,2017-05-04,0.39,0.42,7.14
AEE,2017-08-04,2017-08-04,0.7,0.79,12.86
AEE,2017-11-03,2017-11-03,1.33,1.24,-6.91
AEE,2018-02-28,2018-02-16,0.36,0.39,9.24
AEE,2018-05-09,2018-05-09,0.58,0.62,7.45
AEE,2018-08-08,2018-08-03,0.78,0.97,23.88
AEE,2018-11-02,2018-10-31,1.31,1.5,14.68
AEE,2019-02-26,2019-02-14,0.32,0.28,-13.31
AEE,2019-05-10,2019-05-09,0.68,0.78,14.2
AEE,2019-08-02,2019-08-02,0.75,0.72,-4.38
AEE,2019-11-08,2019-11-08,1.45,1.47,1.31
AEE,2020-02-28,2020-02-26,0.31,0.38,21.79
AEE,2020-05-11,2020-05-11,0.7,0.59,-16.19
AEE,2020-08-07,2020-08-06,0.87,0.98,12.13
AEE,2020-11-05,2020-11-04,1.47,1.47,-0.27
AEE,2021-02-22,2021-02-18,0.42,0.46,9.79
AEE,2021-05-10,2021-05-10,0.74,0.91,22.81
AEP,2016-07-28,2016-07-28,0.9,0.95,6.15
AEP,2016-11-02,2016-11-01,1.22,1.3,6.82
AEP,2017-02-28,2017-01-26,0.55,0.67,22.26
AEP,2017-04-28,2017-04-27,0.95,0.96,1.48
AEP,2017-07-27,2017-07-27,0.82,0.75,-8.09
AEP,2017-10-27,2017-10-26,1.16,1.1,-5.25
AEP,2018-02-23,2018-01-25,0.79,0.85,7.46
AEP,2018-04-26,2018-04-26,0.98,0.96,-2.34
AEP,2018-07-26,2018-07-25,0.88,1.01,14.9
AEP,2018-10-25,2018-10-25,1.21,1.26,4.05
AEP,2019-02-21,2019-01-24,0.71,0.72,1.84
AEP,2019-04-26,2019-04-25,1.12,1.19,6.73
AEP,2019-07-25,2019-07-25,0.97,1.0,2.67
AEP,2019-10-24,2019-10-24,1.32,1.46,10.61
AEP,2020-02-20,2020-02-20,0.58,0.6,3.27
AEP,2020-05-06,2020-05-06,1.1,1.02,-6.85
AEP,2020-08-06,2020-08-06,1.06,1.08,1.79
AEP,2020-10-22,2020-10-22,1.48,1.47,-0.54
AEP,2021-02-25,2021-02-25,0.79,0.87,10.27
AEP,2021-04-22,2021-04-22,1.17,1.15,-1.54
AES,2016-08-05,2016-08-05,0.16,0.17,4.94
AES,2016-11-04,2016-11-04,0.33,0.32,-1.54
AES,2017-02-27,2017-02-27,0.36,0.35,-1.69
AES,2017-05-08,2017-05-08,0.2,0.17,-15.42
AES,2017-08-08,2017-08-08,0.21,0.25,20.77
AES,2017-11-02,2017-11-02,0.29,0.24,-17.81
AES,2018-02-27,2018-02-27,0.34,0.43,25.0
AES,2018-05-08,2018-05-08,0.25,0.28,14.29
AES,2018-08-07,2018-08-07,0.28,0.25,-10.39
AES,2018-11-06,2018-11-06,0.3,0.35,18.24
AES,2019-02-27,2019-02-27,0.33,0.36,10.77
AES,2019-05-07,2019-05-07,0.3,0.28,-6.04
AES,2019-08-06,2019-08-06,0.27,0.26,-2.62
AES,2019-11-06,2019-11-06,0.41,0.48,17.65
AES,2020-02-28,2020-02-28,0.33,0.35,6.71
AES,2020-05-07,2020-05-07,0.29,0.29,-1.02
AES,2020-08-06,2020-08-06,0.23,0.25,8.7
AES,2020-11-06,2020-11-06,0.43,0.42,-2.55
AES,2021-02-25,2021-02-25,0.44,0.48,9.09
AES,2021-05-06,2021-05-06,0.3,0.28,-6.35
AJG,2016-07-29,2016-07-28,0.96,0.97,1.04
AJG,2016-10-28,2016-10-27,0.76,0.77,1.18
AJG,2017-02-13,2017-01-26,0.66,0.66,0.15
AJG,2017-04-28,2017-04-27,0.39,0.4,3.36
AJG,2017-07-28,2017-07-27,1.03,1.03,0.19
AJG,2017-10-30,2017-10-26,0.79,0.81,2.02
AJG,2018-02-12,2018-01-25,0.75,0.82,9.77
AJG,2018-05-07,2018-05-01,1.45,1.52,5.04
AJG,2018-07-27,2018-07-26,0.63,0.62,-1.12
AJG,2018-10-26,2018-10-25,0.77,0.78,1.3
AJG,2019-02-08,2019-01-31,0.52,0.53,2.71
AJG,2019-04-29,2019-04-25,1.61,1.63,1.49
AJG,2019-07-26,2019-07-25,0.61,0.65,5.86
AJG,2019-10-25,2019-10-24,0.79,0.8,0.88
AJG,2020-02-07,2020-01-30,0.52,0.58,10.9
AJG,2020-05-05,2020-04-30,1.73,1.83,5.72
AJG,2020-07-31,2020-07-30,0.73,0.94,29.66
AJG,2020-10-30,2020-10-29,0.92,1.08,17.01
AJG,2021-02-08,2021-01-28,0.78,0.88,12.39
AJG,2021-04-30,2021-04-29,1.84,2.02,9.84
AKAM,2016-08-08,2016-07-26,0.64,0.64,0.63
AKAM,2016-11-08,2016-10-25,0.61,0.68,11.66
AKAM,2017-02-28,2017-02-07,0.68,0.72,5.42
AKAM,2017-05-09,2017-05-02,0.67,0.69,2.53
AKAM,2017-08-08,2017-07-25,0.6,0.62,2.65
AKAM,2017-11-08,2017-10-24,0.59,0.62,5.62
AKAM,2018-03-01,2018-02-06,0.63,0.69,9.7
AKAM,2018-05-09,2018-04-30,0.7,0.79,13.34
AKAM,2018-08-08,2018-07-31,0.8,0.83,4.27
AKAM,2018-11-08,2018-10-29,0.83,0.94,12.85
AKAM,2019-02-28,2019-02-12,1.0,1.07,7.32
AKAM,2019-05-09,2019-04-30,1.02,1.1,7.95
AKAM,2019-08-08,2019-07-30,1.0,1.07,6.57
AKAM,2019-11-08,2019-10-28,1.0,1.1,9.56
AKAM,2020-02-28,2020-02-11,1.13,1.23,8.85
AKAM,2020-05-08,2020-04-28,1.16,1.2,3.72
AKAM,2020-08-07,2020-07-28,1.21,1.38,13.67
AKAM,2020-11-06,2020-10-27,1.23,1.31,6.59
AKAM,2021-02-26,2021-02-09,1.31,1.33,1.45
AKAM,2021-05-07,2021-05-04,1.3,1.38,5.91
ALB,2016-08-05,2016-08-03,0.99,0.93,-5.68
ALB,2016-11-08,2016-11-07,0.81,0.91,11.79
ALB,2017-02-28,2017-02-27,0.73,0.78,6.27
ALB,2017-05-04,2017-05-03,0.97,1.05,8.7
ALB,2017-08-08,2017-08-07,1.11,1.13,1.99
ALB,2017-11-09,2017-11-08,1.07,1.08,1.22
ALB,2018-02-28,2018-02-27,1.21,1.34,10.38
ALB,2018-05-10,2018-05-09,1.21,1.3,7.35
ALB,2018-08-07,2018-08-07,1.28,1.36,6.17
ALB,2018-11-07,2018-11-07,1.25,1.31,4.72
ALB,2019-02-27,2019-02-20,1.47,1.53,4.15
ALB,2019-05-08,2019-05-08,1.22,1.23,0.82
ALB,2019-08-07,2019-08-07,1.44,1.55,7.64
ALB,2019-11-06,2019-11-06,1.56,1.53,-1.86
ALB,2020-05-11,2020-05-06,0.83,1.0,20.77
ALB,2020-08-05,2020-08-05,0.73,0.86,18.13
ALB,2020-11-04,2020-11-04,0.78,1.09,40.1
ALB,2021-02-19,2021-02-17,1.1,1.17,6.46
ALB,2021-05-05,2021-05-05,0.8,1.1,38.19
ALGN,2016-08-04,2016-07-28,0.48,0.62,30.25
ALGN,2016-11-08,2016-11-07,0.52,0.63,20.69
ALGN,2017-02-28,2017-01-31,0.66,0.67,1.06
ALGN,2017-05-04,2017-04-27,0.67,0.85,27.44
ALGN,2017-08-03,2017-07-27,0.73,0.85,16.92
ALGN,2017-11-02,2017-10-26,0.82,1.01,23.93
ALGN,2018-02-28,2018-01-30,0.96,1.19,24.22
ALGN,2018-05-03,2018-04-25,0.98,1.17,19.88
ALGN,2018-08-02,2018-07-25,1.09,1.3,19.49
ALGN,2018-11-01,2018-10-24,1.19,1.24,4.03
ALGN,2019-02-28,2019-01-29,1.15,1.2,4.08
ALGN,2019-05-02,2019-04-24,0.84,0.89,6.59
ALGN,2019-08-01,2019-07-24,1.51,1.83,21.03
ALGN,2019-10-31,2019-10-23,1.14,1.28,12.68
ALGN,2020-02-28,2020-01-29,1.4,1.53,9.6
ALGN,2020-05-05,2020-04-29,1.79,0.73,-59.29
ALGN,2020-07-31,2020-07-22,-0.06,-0.35,-493.22
ALGN,2020-10-30,2020-10-21,0.64,2.25,252.11
ALGN,2021-02-26,2021-02-03,2.14,2.61,22.02
ALGN,2021-05-05,2021-04-28,2.02,2.49,23.33
ALK,2016-08-02,2016-07-21,2.09,2.12,1.24
ALK,2016-11-02,2016-10-20,2.09,2.2,5.36
ALK,2017-02-28,2017-02-08,1.4,1.56,11.67
ALK,2017-05-05,2017-04-26,1.01,1.05,4.37
ALK,2017-08-03,2017-07-26,2.52,2.51,-0.32
ALK,2017-11-02,2017-10-25,2.26,2.24,-0.88
ALK,2018-02-15,2018-01-25,0.82,0.83,0.85
ALK,2018-05-04,2018-04-23,0.12,0.14,18.64
ALK,2018-08-08,2018-07-26,1.63,1.66,2.03
ALK,2018-11-02,2018-10-25,1.81,1.91,5.52
ALK,2019-02-15,2019-01-24,0.71,0.75,6.23
ALK,2019-05-09,2019-04-25,0.12,0.17,37.1
ALK,2019-08-06,2019-07-25,2.13,2.17,1.97
ALK,2019-11-07,2019-10-24,2.52,2.63,4.28
ALK,2020-02-12,2020-01-28,1.41,1.46,3.33
ALK,2020-05-28,2020-05-05,-1.13,-0.82,27.63
ALK,2020-08-04,2020-07-23,-3.73,-3.54,5.17
ALK,2020-11-05,2020-10-22,-2.94,-3.23,-9.86
ALK,2021-02-26,2021-01-26,-2.87,-2.55,11.27
ALK,2021-05-06,2021-04-22,-3.63,-3.51,3.33
ALLE,2016-07-28,2016-07-28,0.9,0.99,10.0
ALLE,2016-10-27,2016-10-27,0.95,0.93,-2.11
ALLE,2017-02-17,2017-02-09,0.87,0.81,-7.11
ALLE,2017-04-27,2017-04-27,0.69,0.73,5.64
ALLE,2017-07-27,2017-07-27,1.0,1.11,10.56
ALLE,2017-10-26,2017-10-26,1.02,1.02,0.1
ALLE,2018-02-20,2018-02-20,0.93,1.11,19.35
ALLE,2018-04-26,2018-04-26,0.85,0.8,-5.77
ALLE,2018-07-26,2018-07-26,1.19,1.25,4.78
ALLE,2018-10-25,2018-10-25,1.21,1.23,1.32
ALLE,2019-02-19,2019-02-19,1.22,1.22,0.16
ALLE,2019-04-25,2019-04-25,0.87,0.88,1.62
ALLE,2019-07-25,2019-07-25,1.32,1.26,-4.4
ALLE,2019-10-24,2019-10-24,1.32,1.47,11.03
ALLE,2020-02-18,2020-02-18,1.29,1.28,-0.62
ALLE,2020-04-23,2020-04-23,0.89,1.04,16.99
ALLE,2020-07-23,2020-07-23,0.84,0.92,9.0
ALLE,2020-10-22,2020-10-22,1.22,1.67,36.55
ALLE,2021-02-16,2021-02-16,1.19,1.49,24.9
ALLE,2021-04-22,2021-04-22,1.02,1.2,17.65
AMAT,2016-08-25,2016-08-18,0.48,0.5,5.04
AMAT,2016-12-15,2016-11-17,0.65,0.66,0.92
AMAT,2017-02-23,2017-02-15,0.66,0.67,1.98
AMAT,2017-05-25,2017-05-18,0.76,0.79,3.54
AMAT,2017-08-24,2017-08-17,0.84,0.86,2.87
AMAT,2017-12-15,2017-11-16,0.91,0.93,2.65
AMAT,2018-02-22,2018-02-14,0.98,1.06,8.05
AMAT,2018-05-24,2018-05-17,1.14,1.22,7.02
AMAT,2018-08-23,2018-08-16,1.17,1.2,2.83
AMAT,2018-12-13,2018-11-15,0.97,0.97,0.41
AMAT,2019-02-21,2019-02-14,0.79,0.81,2.4
AMAT,2019-05-23,2019-05-16,0.66,0.7,6.22
AMAT,2019-08-22,2019-08-15,0.7,0.74,5.56
AMAT,2019-12-13,2019-11-14,0.76,0.8,5.4
AMAT,2020-02-20,2020-02-12,0.93,0.98,5.83
AMAT,2020-05-21,2020-05-14,0.94,0.89,-5.12
AMAT,2020-08-20,2020-08-13,0.95,1.06,11.23
AMAT,2020-12-11,2020-11-12,1.17,1.25,6.75
AMAT,2021-02-25,2021-02-18,1.28,1.39,8.93
AMAT,2021-05-27,2021-05-20,1.51,1.63,7.95
AMD,2016-07-26,2016-07-21,-0.08,-0.05,39.76
AMD,2016-10-26,2016-10-20,0.0,0.03,650.0
AMD,2017-02-21,2017-01-31,-0.02,-0.01,37.5
AMD,2017-05-08,2017-05-01,-0.04,-0.04,4.76
AMD,2017-08-03,2017-07-25,0.0,0.02,
AMD,2017-11-02,2017-10-24,0.08,0.1,31.58
AMD,2018-02-27,2018-01-30,0.05,0.08,63.27
AMD,2018-05-03,2018-04-25,0.09,0.11,23.6
AMD,2018-08-02,2018-07-25,0.13,0.14,12.0
AMD,2018-10-31,2018-10-24,0.12,0.13,4.84
AMD,2019-02-08,2019-01-29,0.08,0.08,-2.44
AMD,2019-05-01,2019-04-30,0.05,0.06,17.65
AMD,2019-07-31,2019-07-30,0.08,0.08,3.9
AMD,2019-10-30,2019-10-29,0.18,0.18,-1.64
AMD,2020-02-04,2020-01-28,0.31,0.32,4.23
AMD,2020-04-29,2020-04-28,0.18,0.18,0.0
AMD,2020-07-29,2020-07-28,0.16,0.18,9.76
AMD,2020-10-28,2020-10-27,0.36,0.41,15.17
AMD,2021-01-29,2021-01-26,0.47,0.52,11.59
AMD,2021-04-28,2021-04-27,0.44,0.52,18.18
AME,2016-08-04,2016-08-04,0.59,0.59,0.17
AME,2016-11-03,2016-11-01,0.55,0.56,1.63
AME,2017-02-23,2017-02-07,0.58,0.58,-0.51
AME,2017-05-08,2017-05-02,0.56,0.6,6.19
AME,2017-08-02,2017-08-02,0.62,0.65,4.33
AME,2017-11-02,2017-11-02,0.62,0.66,6.45
AME,2018-02-22,2018-02-01,0.67,0.7,4.79
AME,2018-05-03,2018-05-02,0.72,0.78,8.03
AME,2018-08-02,2018-07-31,0.78,0.83,6.14
AME,2018-11-02,2018-11-01,0.78,0.83,6.0
AME,2019-02-21,2019-02-05,0.84,0.86,2.14
AME,2019-05-02,2019-05-01,0.97,1.0,3.09
